48.00,12.00,363.00,55.00,124.00,469.00
48.00,12.00,404.00,55.00,125.00,468.00
48.00,11.00,458.00,55.00,127.00,465.00
48.00,12.00,479.00,57.00,128.00,466.00
48.00,12.00,478.00,57.00,127.00,466.00
48.00,12.00,491.00,58.00,128.00,466.00
48.00,12.00,512.00,58.00,127.00,466.00
48.00,11.00,537.00,59.00,128.00,465.00
48.00,11.00,505.00,58.00,125.00,466.00
48.00,12.00,502.00,58.00,126.00,466.00
48.00,12.00,491.00,58.00,125.00,466.00
49.00,12.00,494.00,57.00,125.00,467.00
48.00,12.00,479.00,58.00,126.00,467.00
48.00,12.00,457.00,57.00,125.00,467.00
48.00,11.00,567.00,58.00,127.00,466.00
49.00,12.00,595.00,59.00,128.00,465.00
48.00,12.00,541.00,58.00,127.00,466.00
48.00,11.00,511.00,58.00,126.00,466.00
47.00,11.00,407.00,56.00,123.00,469.00
48.00,11.00,380.00,56.00,122.00,470.00
47.00,11.00,381.00,55.00,123.00,469.00
47.00,11.00,383.00,55.00,122.00,468.00
47.00,11.00,406.00,56.00,123.00,468.00
47.00,12.00,375.00,55.00,121.00,469.00
47.00,12.00,290.00,55.00,120.00,470.00
47.00,12.00,260.00,55.00,120.00,470.00
47.00,12.00,260.00,55.00,122.00,471.00
47.00,12.00,286.00,55.00,123.00,468.00
46.00,12.00,300.00,56.00,123.00,467.00
47.00,12.00,316.00,58.00,122.00,467.00
47.00,12.00,323.00,58.00,122.00,467.00
47.00,11.00,353.00,56.00,123.00,468.00
48.00,12.00,273.00,55.00,121.00,471.00
47.00,13.00,248.00,55.00,121.00,472.00
48.00,12.00,239.00,54.00,121.00,471.00
48.00,12.00,256.00,54.00,121.00,472.00
48.00,13.00,207.00,54.00,121.00,472.00
48.00,12.00,249.00,54.00,121.00,471.00
51.00,11.00,455.00,54.00,125.00,467.00
49.00,11.00,487.00,55.00,125.00,466.00
49.00,11.00,442.00,55.00,125.00,467.00
47.00,11.00,368.00,55.00,123.00,468.00
48.00,11.00,436.00,55.00,124.00,466.00
49.00,12.00,468.00,55.00,126.00,465.00
49.00,13.00,113.00,55.00,127.00,475.00
49.00,12.00,113.00,55.00,131.00,474.00
48.00,12.00,114.00,54.00,132.00,474.00
49.00,12.00,114.00,55.00,131.00,473.00
49.00,11.00,114.00,54.00,132.00,474.00
